,dt,"Концентрат коксующегося угля_Россия марка ОС FCA руб./т, без НДС","Лом_HMS 1/2 80:20, FOB EC Роттердам, $/т","Лом_3А, РФ CPT ж/д Южный ФО, руб./т, без НДС","Лом_3А, РФ CPT ж/д Сибирский ФО, руб./т, без НДС","Лом_3А, РФ CPT ж/д Центральный ФО, руб./т, без НДС","ЖРС_Китай Iron ore fines Fe 62%, CFR","Концентрат коксующегося угля_Россия марка КО FCA руб./т, без НДС","ЖРС_Российские окатыши Fe 62-65,5%, SiO2 5,8-8,65, DAP Забайкальск-Манжули, $/т","Лом_HMS 1/2 80:20, FOB США Восток, $/т","Лом_3А, FOB РФ Черное море, $/т","Чугун_FOB Бразилия Север, $/т","Лом_HMS 1/2 80:20, CFR ЮВА, $/т","Концентрат коксующегося угля_Россия марка КС FCA руб./т, без НДС","Лом_3А, РФ FCA ж/д респ. Татарстан, руб./т, без НДС","ЖРС_Российский концентрат Fe 62,5-67,5%, SiO2 0,78-8,51, сухой вес, DAP Забайкальск-Манжули, $/т","Концентрат коксующегося угля_Россия марка К и смеси марок К, КО FCA руб./т, без НДС","Кокс_Россия Урал Сибирь +25, FCA руб./т., без НДС","Лом_3А, РФ FCA ж/д Московский регион, руб./т, без НДС","Концентрат коксующегося угля_Россия марка Ж+ГЖ FCA руб./т, без НДС","Чугун_FOB Россия Черное море, $/т","ЖРС_Россия аглоруда Fe 52-60%, FCA руб./т, без НДС","ЖРС_Россия концентрат Fe 64-68%, FCA руб./т, без НДС","Чугун_Россия, FCA руб./т, без НДС","Концентрат коксующегося угля_HCC Австралия, $/t FOB","ЖРС_Россия окатыши Fe 62-65,5% FCA руб./т, без НДС","Лом_3А, РФ CPT ж/д Уральский ФО, руб./т, без НДС","Концентрат коксующегося угля_Россия марка Ж FCA руб./т, без НДС","Лом_HMS 1/2 80:20, CFR Турция, $/т","Концентрат коксующегося угля_Средняя шихта Россия FCA руб./т, без НДС","Концентрат коксующегося угля_Россия марка ГЖ FCA руб./т, без НДС","ЖРС_Средневзвешенная цена окатыши Fe 62-65,5%, Россия FCA руб./т, без НДС","ЖРС_Средневзвешенная цена концентрат Fe 64-68%, Россия FCA руб./т, без НДС","ЖРС_Средневзвешенная цена аглоруда Fe 52-60%, Россия FCA руб./т, без НДС","ЖРС_Средневзвешенная цена за 1 % Fe в аглоруде, Россия FCA руб./т, без НДС",Производство арматуры Сортовой прокат_Арматура,Производство арматуры Сортовой прокат_Катанка,Производство сырья ЖРС_Аглоруда,Производство сырья ЖРС_Концентрат,Производство сырья ЖРС_Окатыши,Производство сырья Концентрат коксующегося угля_Жирные,Производство сырья Концентрат коксующегося угля_Отощающие,Производство сырья Металлизованная продукция_ГБЖ,Производство сырья Рядовой коксующийся уголь_Жирные,Производство сырья Рядовой коксующийся уголь_Отощающие,Производство сырья Сталь_Конвертер,Производство сырья Сталь_Сталь всего,Производство сырья Сталь_Электропечь,ПотреблениеЖРС_Агломерат,ПотреблениеЖРС_Окатыши,ПотреблениеЖРС_Аглоруда,Поставки Сортовой прокат_Арматура,Поставки Сортовой прокат_Катанка,Поставки Концентрат коксующегося угля_Отощающие,Поставки Чугун_Литейный чугун,Поставки ЖРС_Агломерат,Поставки ЖРС_Аглоруда,Поставки ЖРС_Окатыши,Спрос ЖРС_Агломерат,Спрос ЖРС_Аглоруда,Спрос ЖРС_Окатыши,Спрос Концентрат коксующегося угля_Отощающие,Импорт сырья ЖРС_Окатыши,Импорт сырья Концентрат коксующегося угля_Коксовые,Экспорт сырья ЖРС_Концентрат,Экспорт сырья Кокс_Кокс доменный,Экспорт сырья Концентрат коксующегося угля_Коксовые,Экспорт сырья Металлизованная продукция_ГБЖ,Экспорт сырья Чугун_Литейный чугун,Экспорт сырья Чугун_Передельный чугун,Экспорт арматуры Сортовой прокат_Арматура,Экспорт арматуры Сортовой прокат_Катанка,Цена на арматуру
336,2021-06-14,8600.0,468.0,29672.0,28805.0,29278.0,207.0,7150.0,241.0,478.0,468.0,620.0,508.0,6250.0,28352.0,182.0,9500.0,24750.0,28162.0,8475.0,635.0,5390.0,12000.0,38350.0,190.0,16750.0,30160.0,7800.0,503.0,7870.0,6650.0,13956.0,10279.0,4420.0,72.0,792.0,341.0,420.0,10473.0,5225.0,3147.0,509.0,426.0,4595.0,1513.0,4354.0,6718.0,2246.0,333.0,2841.0,436.0,600.0,191.0,83.0,2.0,333.0,435.0,2670.0,333.0,435.0,2842.0,83.0,172.0,131.0,369.0,25.0,354.0,30.0,6.0,154.0,193.0,150.0,74000
337,2021-06-21,8600.0,469.0,29561.0,28242.0,29330.0,213.0,7150.0,246.0,475.0,469.0,630.0,515.0,6250.0,28373.0,187.0,9500.0,24750.0,28260.0,8475.0,635.0,5390.0,12000.0,38350.0,196.0,16750.0,30148.0,7800.0,504.0,7870.0,6650.0,13956.0,10279.0,4420.0,72.0,792.0,341.0,420.0,10473.0,5225.0,3147.0,509.0,426.0,4595.0,1513.0,4354.0,6718.0,2246.0,333.0,2841.0,436.0,600.0,191.0,83.0,2.0,333.0,435.0,2670.0,333.0,435.0,2842.0,83.0,172.0,131.0,369.0,25.0,354.0,30.0,6.0,154.0,193.0,150.0,74000
338,2021-06-28,8600.0,463.0,29375.0,27722.0,29190.0,219.0,7150.0,253.0,461.0,465.0,630.0,515.0,6250.0,28202.0,192.0,9500.0,24750.0,28003.0,8475.0,640.0,5390.0,12000.0,38350.0,201.0,16750.0,30128.0,7800.0,500.0,7870.0,6650.0,13956.0,10279.0,4420.0,72.0,792.0,341.0,420.0,10473.0,5225.0,3147.0,509.0,426.0,4595.0,1513.0,4354.0,6718.0,2246.0,333.0,2841.0,436.0,600.0,191.0,83.0,2.0,333.0,435.0,2670.0,333.0,435.0,2842.0,83.0,172.0,131.0,369.0,25.0,354.0,30.0,6.0,154.0,193.0,150.0,74000
339,2021-07-05,8600.0,457.0,29065.0,26673.0,28969.0,214.0,7150.0,250.0,459.0,462.0,615.0,513.0,6250.0,27807.0,187.0,9500.0,24750.0,27679.0,8475.0,605.0,5390.0,12000.0,38350.0,211.0,16750.0,30111.0,7800.0,497.0,7870.0,6650.0,16293.0,12288.0,5231.0,82.0,800.0,347.0,460.0,10272.0,4981.0,3227.0,463.0,352.0,4518.0,1323.0,4133.0,6430.0,2160.0,328.0,2910.0,491.0,620.0,200.0,95.0,2.0,328.0,491.0,2632.0,328.0,491.0,2832.0,95.0,278.0,93.0,357.0,16.0,383.0,20.0,7.0,47.0,178.0,146.0,74000
340,2021-07-12,11800.0,456.0,27776.0,25813.0,27889.0,218.0,10500.0,259.0,459.0,460.0,615.0,518.0,9500.0,26924.0,191.0,14500.0,28500.0,26892.0,10150.0,600.0,5475.0,12090.0,42500.0,220.0,16450.0,29662.0,10800.0,498.0,10930.0,9500.0,16293.0,12288.0,5231.0,82.0,800.0,347.0,460.0,10272.0,4981.0,3227.0,463.0,352.0,4518.0,1323.0,4133.0,6430.0,2160.0,328.0,2910.0,491.0,620.0,200.0,95.0,2.0,328.0,491.0,2632.0,328.0,491.0,2832.0,95.0,278.0,93.0,357.0,16.0,383.0,20.0,7.0,47.0,178.0,146.0,73500
341,2021-07-19,11800.0,453.0,26909.0,25816.0,27063.0,220.0,10500.0,260.0,457.0,458.0,615.0,518.0,9500.0,26257.0,193.0,14500.0,28500.0,25966.0,10150.0,585.0,5475.0,12090.0,42500.0,227.0,16450.0,28463.0,10800.0,496.0,10930.0,9500.0,16293.0,12288.0,5231.0,82.0,800.0,347.0,460.0,10272.0,4981.0,3227.0,463.0,352.0,4518.0,1323.0,4133.0,6430.0,2160.0,328.0,2910.0,491.0,620.0,200.0,95.0,2.0,328.0,491.0,2632.0,328.0,491.0,2832.0,95.0,278.0,93.0,357.0,16.0,383.0,20.0,7.0,47.0,178.0,146.0,72500
342,2021-07-26,11800.0,441.0,26080.0,25855.0,25804.0,220.0,10500.0,255.0,448.0,448.0,615.0,508.0,9500.0,25358.0,193.0,14500.0,28500.0,24734.0,10150.0,605.0,5475.0,12090.0,42500.0,233.0,16450.0,27589.0,10800.0,486.0,10930.0,9500.0,16293.0,12288.0,5231.0,82.0,800.0,347.0,460.0,10272.0,4981.0,3227.0,463.0,352.0,4518.0,1323.0,4133.0,6430.0,2160.0,328.0,2910.0,491.0,620.0,200.0,95.0,2.0,328.0,491.0,2632.0,328.0,491.0,2832.0,95.0,278.0,93.0,357.0,16.0,383.0,20.0,7.0,47.0,178.0,146.0,71500
343,2021-08-02,11800.0,437.0,26272.0,24580.0,26161.0,209.0,10500.0,241.0,445.0,440.0,605.0,508.0,9500.0,24725.0,182.0,14500.0,28500.0,24714.0,10150.0,608.0,5475.0,12090.0,42500.0,236.0,16450.0,26726.0,10800.0,480.0,10930.0,9500.0,16162.0,12403.0,5313.0,87.0,867.0,361.0,507.0,10787.0,5205.0,3171.0,409.0,329.0,4473.0,1401.0,4184.0,6562.0,2256.0,318.0,2898.0,469.0,691.0,219.0,131.0,0.0,318.0,470.0,2603.0,318.0,470.0,2803.0,131.0,293.0,81.0,376.0,16.0,210.0,20.0,9.0,46.0,177.0,141.0,69500
344,2021-08-09,11800.0,430.0,26890.0,23645.0,26351.0,196.0,10500.0,222.0,439.0,427.0,570.0,503.0,9500.0,24886.0,169.0,14500.0,28500.0,25089.0,10150.0,590.0,5475.0,12090.0,42500.0,240.0,16450.0,26656.0,10800.0,472.0,10930.0,9500.0,16162.0,12403.0,5313.0,87.0,867.0,361.0,507.0,10787.0,5205.0,3171.0,409.0,329.0,4473.0,1401.0,4184.0,6562.0,2256.0,318.0,2898.0,469.0,691.0,219.0,131.0,0.0,318.0,470.0,2603.0,318.0,470.0,2803.0,131.0,293.0,81.0,376.0,16.0,210.0,20.0,9.0,46.0,177.0,141.0,66000
345,2021-08-16,11800.0,424.0,27101.0,24491.0,26706.0,178.0,10500.0,199.0,424.0,417.0,550.0,500.0,9500.0,25215.0,151.0,14500.0,28500.0,25589.0,10150.0,565.0,5750.0,12715.0,42500.0,245.0,17750.0,26812.0,10800.0,464.0,10930.0,9500.0,16162.0,12403.0,5313.0,87.0,867.0,361.0,507.0,10787.0,5205.0,3171.0,409.0,329.0,4473.0,1401.0,4184.0,6562.0,2256.0,318.0,2898.0,469.0,691.0,219.0,131.0,0.0,318.0,470.0,2603.0,318.0,470.0,2803.0,131.0,293.0,81.0,376.0,16.0,210.0,20.0,9.0,46.0,177.0,141.0,65000
346,2021-08-23,11800.0,415.0,27849.0,24489.0,27356.0,163.0,10500.0,181.0,421.0,410.0,540.0,495.0,9500.0,25672.0,137.0,14500.0,28500.0,26472.0,10150.0,540.0,5750.0,12715.0,42500.0,252.0,17750.0,26824.0,10800.0,457.0,10930.0,9500.0,16162.0,12403.0,5313.0,87.0,867.0,361.0,507.0,10787.0,5205.0,3171.0,409.0,329.0,4473.0,1401.0,4184.0,6562.0,2256.0,318.0,2898.0,469.0,691.0,219.0,131.0,0.0,318.0,470.0,2603.0,318.0,470.0,2803.0,131.0,293.0,81.0,376.0,16.0,210.0,20.0,9.0,46.0,177.0,141.0,63500
347,2021-08-30,11800.0,410.0,27941.0,24136.0,27394.0,149.0,10500.0,167.0,415.0,400.0,500.0,500.0,9500.0,26077.0,123.0,14500.0,28500.0,26514.0,10150.0,500.0,5750.0,12715.0,42500.0,261.0,17750.0,26890.0,10800.0,452.0,10930.0,9500.0,16162.0,12403.0,5313.0,87.0,867.0,361.0,507.0,10787.0,5205.0,3171.0,409.0,329.0,4473.0,1401.0,4184.0,6562.0,2256.0,318.0,2898.0,469.0,691.0,219.0,131.0,0.0,318.0,470.0,2603.0,318.0,470.0,2803.0,131.0,293.0,81.0,376.0,16.0,210.0,20.0,9.0,46.0,177.0,141.0,62000
348,2021-09-06,11800.0,406.0,28185.0,24175.0,27420.0,149.0,10500.0,163.0,413.0,396.0,485.0,500.0,9500.0,25998.0,123.0,14500.0,28500.0,26654.0,10150.0,500.0,5750.0,12715.0,42500.0,280.0,17750.0,26960.0,10800.0,448.0,10930.0,9500.0,17343.0,12649.0,5581.0,97.0,855.0,288.0,502.0,10159.0,4883.0,3175.0,406.0,370.0,4222.0,1196.0,4132.0,6545.0,2266.0,329.0,2839.0,432.0,721.0,213.0,103.0,0.0,328.0,431.0,2503.0,328.0,431.0,2731.0,103.0,336.0,96.0,383.0,32.0,194.0,20.0,1.0,36.0,133.0,75.0,59000
349,2021-09-13,11800.0,405.0,28241.0,24250.0,27418.0,148.0,10500.0,160.0,413.0,394.0,480.0,483.0,9500.0,25879.0,122.0,14500.0,28500.0,26541.0,10150.0,505.0,4675.0,10365.0,40000.0,306.0,15600.0,27339.0,10800.0,446.0,10930.0,9500.0,17343.0,12649.0,5581.0,97.0,855.0,288.0,502.0,10159.0,4883.0,3175.0,406.0,370.0,4222.0,1196.0,4132.0,6545.0,2266.0,329.0,2839.0,432.0,721.0,213.0,103.0,0.0,328.0,431.0,2503.0,328.0,431.0,2731.0,103.0,336.0,96.0,383.0,32.0,194.0,20.0,1.0,36.0,133.0,75.0,56500
350,2021-09-20,11800.0,401.0,28233.0,24106.0,27219.0,132.0,10500.0,146.0,409.0,390.0,480.0,483.0,9500.0,25793.0,106.0,14500.0,28500.0,26413.0,10150.0,470.0,4675.0,10365.0,40000.0,349.0,15600.0,27259.0,10800.0,443.0,10930.0,9500.0,17343.0,12649.0,5581.0,97.0,855.0,288.0,502.0,10159.0,4883.0,3175.0,406.0,370.0,4222.0,1196.0,4132.0,6545.0,2266.0,329.0,2839.0,432.0,721.0,213.0,103.0,0.0,328.0,431.0,2503.0,328.0,431.0,2731.0,103.0,336.0,96.0,383.0,32.0,194.0,20.0,1.0,36.0,133.0,75.0,55000
351,2021-09-27,11800.0,392.0,27854.0,24607.0,26724.0,113.0,10500.0,136.0,405.0,386.0,480.0,498.0,9500.0,25523.0,88.0,14500.0,28500.0,26108.0,10150.0,475.0,4675.0,10365.0,40000.0,407.0,15600.0,26988.0,10800.0,439.0,10930.0,9500.0,17343.0,12649.0,5581.0,97.0,855.0,288.0,502.0,10159.0,4883.0,3175.0,406.0,370.0,4222.0,1196.0,4132.0,6545.0,2266.0,329.0,2839.0,432.0,721.0,213.0,103.0,0.0,328.0,431.0,2503.0,328.0,431.0,2731.0,103.0,336.0,96.0,383.0,32.0,194.0,20.0,1.0,36.0,133.0,75.0,54000
352,2021-10-04,11800.0,388.0,27166.0,24138.0,26251.0,103.0,10500.0,135.0,401.0,386.0,470.0,500.0,9500.0,25059.0,78.0,14500.0,28500.0,25488.0,10150.0,498.0,4675.0,10365.0,40000.0,447.0,15600.0,26703.0,10800.0,438.0,10930.0,9500.0,15503.0,10349.0,4482.0,81.0,872.0,379.0,508.0,10483.0,5123.0,3290.0,433.0,420.0,4211.0,1266.0,4096.0,6431.0,2217.0,334.0,2969.0,467.0,676.0,182.0,107.0,0.0,334.0,468.0,2598.0,334.0,468.0,2837.0,107.0,370.0,48.0,505.0,26.0,170.0,20.0,1.0,90.0,196.0,195.0,56800
353,2021-10-11,11800.0,385.0,26784.0,23908.0,25750.0,116.0,10500.0,152.0,398.0,386.0,470.0,500.0,9500.0,24722.0,91.0,14500.0,28500.0,25050.0,10150.0,478.0,4675.0,10365.0,40000.0,448.0,15600.0,26496.0,10800.0,435.0,10930.0,9500.0,15503.0,10349.0,4482.0,81.0,872.0,379.0,508.0,10483.0,5123.0,3290.0,433.0,420.0,4211.0,1266.0,4096.0,6431.0,2217.0,334.0,2969.0,467.0,676.0,182.0,107.0,0.0,334.0,468.0,2598.0,334.0,468.0,2837.0,107.0,370.0,48.0,505.0,26.0,170.0,20.0,1.0,90.0,196.0,195.0,59000
354,2021-10-18,21250.0,397.0,26523.0,24028.0,25604.0,119.0,19000.0,158.0,410.0,402.0,485.0,508.0,16350.0,24681.0,94.0,26000.0,40500.0,24896.0,17500.0,500.0,3585.0,7650.0,38500.0,449.0,13300.0,26474.0,21250.0,449.0,19510.0,17000.0,15503.0,10349.0,4482.0,81.0,872.0,379.0,508.0,10483.0,5123.0,3290.0,433.0,420.0,4211.0,1266.0,4096.0,6431.0,2217.0,334.0,2969.0,467.0,676.0,182.0,107.0,0.0,334.0,468.0,2598.0,334.0,468.0,2837.0,107.0,370.0,48.0,505.0,26.0,170.0,20.0,1.0,90.0,196.0,195.0,64000
355,2021-10-25,21250.0,427.0,26086.0,24275.0,25157.0,128.0,19000.0,180.0,436.0,432.0,500.0,528.0,16350.0,24534.0,114.5,26000.0,40500.0,24515.0,17500.0,515.0,3585.0,7650.0,38500.0,455.0,13300.0,26537.0,21250.0,480.0,19510.0,17000.0,15503.0,10349.0,4482.0,81.0,872.0,379.0,508.0,10483.0,5123.0,3290.0,433.0,420.0,4211.0,1266.0,4096.0,6431.0,2217.0,334.0,2969.0,467.0,676.0,182.0,107.0,0.0,334.0,468.0,2598.0,334.0,468.0,2837.0,107.0,370.0,48.0,505.0,26.0,170.0,20.0,1.0,90.0,196.0,195.0,73000
356,2021-11-01,21250.0,448.0,26593.0,24629.0,25936.0,122.0,19000.0,179.0,450.0,451.0,510.0,544.0,16350.0,25363.0,109.5,26000.0,40500.0,25359.0,17500.0,540.0,3585.0,7650.0,38500.0,455.0,13300.0,27467.0,21250.0,500.0,19510.0,17000.0,15503.0,10349.0,4482.0,81.0,872.0,379.0,508.0,10483.0,5123.0,3290.0,433.0,420.0,4211.0,1266.0,4096.0,6431.0,2217.0,334.0,2969.0,467.0,676.0,182.0,107.0,0.0,334.0,468.0,2598.0,334.0,468.0,2837.0,107.0,370.0,48.0,505.0,26.0,170.0,20.0,1.0,90.0,196.0,195.0,77000
357,2021-11-08,21250.0,446.0,27708.0,24737.0,27341.0,116.0,19000.0,177.0,450.0,450.0,515.0,550.0,16350.0,26648.0,103.5,26000.0,40500.0,26592.0,17500.0,545.0,3585.0,7650.0,38500.0,456.0,13300.0,28334.0,21250.0,501.0,19510.0,17000.0,12987.0,7857.0,3460.0,68.0,789.0,310.0,498.0,10243.0,4940.0,3287.0,430.0,315.0,4252.0,1414.0,3881.0,6188.0,2156.0,335.0,2810.0,455.0,694.0,211.0,110.0,0.0,335.0,456.0,2537.0,335.0,456.0,2726.0,110.0,270.0,42.0,540.0,69.0,147.0,20.0,0.0,16.0,97.0,98.0,79000
358,2021-11-15,22750.0,441.0,28831.0,24893.0,28389.0,98.0,19000.0,161.0,453.0,446.0,510.0,541.0,16350.0,27498.0,85.5,26000.0,42500.0,27446.0,17500.0,530.0,3140.0,6125.0,39250.0,459.0,10550.0,28778.0,21250.0,497.0,19630.0,17000.0,12987.0,7857.0,3460.0,68.0,789.0,310.0,498.0,10243.0,4940.0,3287.0,430.0,315.0,4252.0,1414.0,3881.0,6188.0,2156.0,335.0,2810.0,455.0,694.0,211.0,110.0,0.0,335.0,456.0,2537.0,335.0,456.0,2726.0,110.0,270.0,42.0,540.0,69.0,147.0,20.0,0.0,16.0,97.0,98.0,78000
359,2021-11-22,22750.0,445.0,29339.0,25638.0,28841.0,92.0,19000.0,154.0,456.0,446.0,510.0,528.0,16350.0,28006.0,82.5,26000.0,42500.0,28100.0,17500.0,545.0,3140.0,6125.0,39250.0,438.0,10550.0,29351.0,21250.0,499.0,19630.0,17000.0,12987.0,7857.0,3460.0,68.0,789.0,310.0,498.0,10243.0,4940.0,3287.0,430.0,315.0,4252.0,1414.0,3881.0,6188.0,2156.0,335.0,2810.0,455.0,694.0,211.0,110.0,0.0,335.0,456.0,2537.0,335.0,456.0,2726.0,110.0,270.0,42.0,540.0,69.0,147.0,20.0,0.0,16.0,97.0,98.0,72500
360,2021-11-29,22750.0,443.0,30104.0,25790.0,29662.0,90.0,19000.0,148.0,458.0,444.0,515.0,528.0,16350.0,28584.0,80.5,26000.0,42500.0,29015.0,17500.0,540.0,3140.0,6125.0,39250.0,392.0,10550.0,30195.0,21250.0,498.0,19630.0,17000.0,12987.0,7857.0,3460.0,68.0,789.0,310.0,498.0,10243.0,4940.0,3287.0,430.0,315.0,4252.0,1414.0,3881.0,6188.0,2156.0,335.0,2810.0,455.0,694.0,211.0,110.0,0.0,335.0,456.0,2537.0,335.0,456.0,2726.0,110.0,270.0,42.0,540.0,69.0,147.0,20.0,0.0,16.0,97.0,98.0,64000
361,2021-12-06,22750.0,438.0,30914.0,26133.0,30376.0,99.0,19000.0,146.0,453.0,438.0,510.0,530.0,16350.0,29414.0,89.5,26000.0,42500.0,29906.0,17500.0,520.0,3140.0,6125.0,39250.0,346.0,10550.0,30842.0,21250.0,492.0,19630.0,17000.0,10753.0,6282.0,3088.0,63.0,792.0,316.0,461.0,9908.0,4811.0,3476.0,438.0,274.0,4291.0,1701.0,3835.0,6028.0,2076.0,324.0,2660.0,459.0,641.0,199.0,110.0,0.0,324.0,459.0,2385.0,324.0,459.0,2585.0,110.0,274.0,46.0,449.0,39.0,104.0,20.0,7.0,25.0,152.0,116.0,61500
362,2021-12-13,20250.0,430.0,31202.0,26178.0,30713.0,100.0,17000.0,143.0,445.0,428.0,510.0,530.0,15500.0,29724.0,89.5,23500.0,42500.0,30184.0,16500.0,525.0,2665.0,5525.0,39250.0,326.0,8950.0,31083.0,19500.0,484.0,18050.0,15250.0,10753.0,6282.0,3088.0,63.0,792.0,316.0,461.0,9908.0,4811.0,3476.0,438.0,274.0,4291.0,1701.0,3835.0,6028.0,2076.0,324.0,2660.0,459.0,641.0,199.0,110.0,0.0,324.0,459.0,2385.0,324.0,459.0,2585.0,110.0,274.0,46.0,449.0,39.0,104.0,20.0,7.0,25.0,152.0,116.0,60500
363,2021-12-20,20250.0,417.0,30750.0,26031.0,30050.0,105.0,17000.0,152.0,431.0,415.0,510.0,528.0,15500.0,28958.0,94.5,23500.0,42500.0,29578.0,16500.0,515.0,2665.0,5525.0,39250.0,337.0,8950.0,30275.0,19500.0,471.0,18050.0,15250.0,10753.0,6282.0,3088.0,63.0,792.0,316.0,461.0,9908.0,4811.0,3476.0,438.0,274.0,4291.0,1701.0,3835.0,6028.0,2076.0,324.0,2660.0,459.0,641.0,199.0,110.0,0.0,324.0,459.0,2385.0,324.0,459.0,2585.0,110.0,274.0,46.0,449.0,39.0,104.0,20.0,7.0,25.0,152.0,116.0,61500
364,2021-12-27,20250.0,414.0,29870.0,25299.0,29447.0,112.0,17000.0,159.0,425.0,410.0,505.0,520.0,15500.0,28299.0,101.5,23500.0,42500.0,28862.0,16500.0,510.0,2665.0,5525.0,39250.0,338.0,8950.0,29555.0,19500.0,467.0,18050.0,15250.0,10753.0,6282.0,3088.0,63.0,792.0,316.0,461.0,9908.0,4811.0,3476.0,438.0,274.0,4291.0,1701.0,3835.0,6028.0,2076.0,324.0,2660.0,459.0,641.0,199.0,110.0,0.0,324.0,459.0,2385.0,324.0,459.0,2585.0,110.0,274.0,46.0,449.0,39.0,104.0,20.0,7.0,25.0,152.0,116.0,62500
365,2022-01-03,20250.0,416.0,29631.0,24741.0,28941.0,124.0,17000.0,173.0,422.0,413.0,505.0,512.0,15500.0,27848.0,0.0,23500.0,42500.0,28419.0,16500.0,510.0,2665.0,5525.0,39250.0,341.0,8950.0,29024.0,19500.0,461.0,18050.0,15250.0,9244.0,5901.0,2687.0,55.0,884.0,332.0,508.0,10249.0,5228.0,4056.0,531.0,395.0,5032.0,1758.0,4299.0,6522.0,2050.0,348.0,3015.0,464.0,733.0,258.0,151.0,0.0,349.0,464.0,2791.0,349.0,464.0,2979.0,151.0,223.0,35.0,519.0,30.0,140.0,20.0,0.0,36.0,152.0,72.0,63500
366,2022-01-10,20250.0,418.0,29121.0,24326.0,28566.0,118.0,17000.0,168.5,424.0,415.0,505.0,500.0,15500.0,27215.0,107.0,23500.0,42500.0,27969.0,16500.0,510.0,2665.0,5525.0,39250.0,346.0,8950.0,28407.0,19500.0,463.0,18050.0,15250.0,9244.0,5901.0,2687.0,55.0,884.0,332.0,508.0,10249.0,5228.0,4056.0,531.0,395.0,5032.0,1758.0,4299.0,6522.0,2050.0,348.0,3015.0,464.0,733.0,258.0,151.0,0.0,349.0,464.0,2791.0,349.0,464.0,2979.0,151.0,223.0,35.0,519.0,30.0,140.0,20.0,0.0,36.0,152.0,72.0,63500
367,2022-01-17,20250.0,419.0,28826.0,24255.0,28615.0,125.0,17000.0,170.5,425.0,416.0,495.0,500.0,15500.0,26977.0,114.5,23500.0,42500.0,27830.0,16500.0,500.0,2825.0,6575.0,39000.0,353.0,9900.0,28802.0,19500.0,465.0,18050.0,15250.0,9244.0,5901.0,2687.0,55.0,884.0,332.0,508.0,10249.0,5228.0,4056.0,531.0,395.0,5032.0,1758.0,4299.0,6522.0,2050.0,348.0,3015.0,464.0,733.0,258.0,151.0,0.0,349.0,464.0,2791.0,349.0,464.0,2979.0,151.0,223.0,35.0,519.0,30.0,140.0,20.0,0.0,36.0,152.0,72.0,63700
368,2022-01-24,20250.0,430.0,29086.0,25878.0,28751.0,128.0,17000.0,176.5,440.0,425.0,500.0,510.0,15500.0,27257.0,117.5,23500.0,42500.0,27934.0,16500.0,515.0,2825.0,6575.0,39000.0,388.0,9900.0,28622.0,19500.0,471.0,18050.0,15250.0,9244.0,5901.0,2687.0,55.0,884.0,332.0,508.0,10249.0,5228.0,4056.0,531.0,395.0,5032.0,1758.0,4299.0,6522.0,2050.0,348.0,3015.0,464.0,733.0,258.0,151.0,0.0,349.0,464.0,2791.0,349.0,464.0,2979.0,151.0,223.0,35.0,519.0,30.0,140.0,20.0,0.0,36.0,152.0,72.0,62500
369,2022-01-31,20250.0,430.0,28955.0,25949.0,28321.0,131.0,17000.0,183.5,435.0,425.0,510.0,518.0,15500.0,27140.0,120.5,23500.0,42500.0,27651.0,16500.0,520.0,2825.0,6575.0,39000.0,415.0,9900.0,28389.0,19500.0,470.0,18050.0,15250.0,9244.0,5901.0,2687.0,55.0,884.0,332.0,508.0,10249.0,5228.0,4056.0,531.0,395.0,5032.0,1758.0,4299.0,6522.0,2050.0,348.0,3015.0,464.0,733.0,258.0,151.0,0.0,349.0,464.0,2791.0,349.0,464.0,2979.0,151.0,223.0,35.0,519.0,30.0,140.0,20.0,0.0,36.0,152.0,72.0,62900
370,2022-02-07,20250.0,429.0,29396.0,25683.0,28816.0,139.0,17000.0,190.5,438.0,425.0,510.0,530.0,15500.0,27624.0,128.5,23500.0,42500.0,27972.0,16500.0,530.0,2825.0,6575.0,39000.0,428.0,9900.0,28807.0,19500.0,470.0,18050.0,15250.0,9728.0,6527.0,2852.0,59.0,853.0,312.0,496.0,10125.0,4897.0,4341.0,544.0,374.0,5274.0,1502.0,4180.0,6430.0,2129.0,340.0,3111.0,467.0,729.0,266.0,104.0,0.0,340.0,468.0,2860.0,340.0,468.0,3048.0,104.0,253.0,33.0,497.0,13.0,161.0,15.0,0.0,0.0,125.0,46.0,65000
371,2022-02-14,22250.0,450.0,30752.0,26372.0,30282.0,145.0,18750.0,197.5,462.0,445.0,535.0,535.0,16750.0,28859.0,134.5,26000.0,42500.0,29440.0,21800.0,555.0,3365.0,8135.0,40500.0,428.0,11845.0,30078.0,24000.0,490.0,21370.0,19600.0,9728.0,6527.0,2852.0,59.0,853.0,312.0,496.0,10125.0,4897.0,4341.0,544.0,374.0,5274.0,1502.0,4180.0,6430.0,2129.0,340.0,3111.0,467.0,729.0,266.0,104.0,0.0,340.0,468.0,2860.0,340.0,468.0,3048.0,104.0,253.0,33.0,497.0,13.0,161.0,15.0,0.0,0.0,125.0,46.0,65500
