,Цена на арматуру,Курс доллара,Производство арматуры Сортовой прокат_Арматура,Производство арматуры Сортовой прокат_Катанка,Производство сырья ЖРС_Аглоруда,Производство сырья ЖРС_Концентрат,Производство сырья ЖРС_Окатыши,Производство сырья Концентрат коксующегося угля_Жирные,Производство сырья Концентрат коксующегося угля_Отощающие,Производство сырья Металлизованная продукция_ГБЖ,Производство сырья Металлизованная продукция_ПВЖ,Производство сырья Рядовой коксующийся уголь_Газовые,Производство сырья Рядовой коксующийся уголь_Жирные,Производство сырья Рядовой коксующийся уголь_Отощающие,Производство сырья Сталь_Конвертер,Производство сырья Сталь_Сталь всего,Производство сырья Сталь_Электропечь,Производство сырья Чугун_Чугун,ПотреблениеЖРС_Агломерат,ПотреблениеЖРС_Окатыши,ПотреблениеЖРС_Аглоруда,Поставки Сортовой прокат_Арматура,Поставки Сортовой прокат_Катанка,Поставки Сортовой прокат_Прутки прочие,Поставки Концентрат коксующегося угля_Отощающие,Поставки Чугун_Литейный чугун,Поставки Чугун_Передельный чугун,Поставки ЖРС_Агломерат,Поставки ЖРС_Аглоруда,Поставки ЖРС_Окатыши,Спрос ЖРС_Агломерат,Спрос ЖРС_Аглоруда,Спрос ЖРС_Окатыши,Спрос Концентрат коксующегося угля_Отощающие,Импорт сырья ЖРС_Окатыши,Импорт сырья Концентрат коксующегося угля_Коксовые,Импорт арматуры Сортовой прокат_Катанка,Импорт арматуры Сортовой прокат_Прутки прочие,Экспорт сырья ЖРС_Концентрат,Экспорт сырья Кокс_Кокс доменный,Экспорт сырья Концентрат коксующегося угля_Коксовые,Экспорт сырья Металлизованная продукция_ГБЖ,Экспорт сырья Чугун_Литейный чугун,Экспорт сырья Чугун_Передельный чугун,Экспорт арматуры Сортовой прокат_Арматура,Экспорт арматуры Сортовой прокат_Катанка,"Концентрат коксующегося угля_Россия марка ОС FCA руб./т, без НДС","Лом_HMS 1/2 80:20, FOB EC Роттердам, $/т","Лом_3А, РФ CPT ж/д Южный ФО, руб./т, без НДС","Лом_3А, РФ CPT ж/д Сибирский ФО, руб./т, без НДС","Лом_3А, РФ CPT ж/д Центральный ФО, руб./т, без НДС","ЖРС_Китай Iron ore fines Fe 62%, CFR","Чугун_CFR Италия, $/т","Концентрат коксующегося угля_Россия марка КО FCA руб./т, без НДС","ЖРС_Российские окатыши Fe 62-65,5%, SiO2 5,8-8,65, DAP Забайкальск-Манжули, $/т","Лом_3А, РФ CPT авто Центральный ФО, руб./т, без НДС","Лом_3А, РФ CPT авто Уральский ФО, руб./т, без НДС","Лом_HMS 1/2 80:20, FOB США Восток, $/т","Лом_3А, FOB РФ Черное море, $/т","Чугун_FOB Бразилия Север, $/т","Лом_3А, РФ CPT авто Южный ФО, руб./т, без НДС","Лом_HMS 1/2 80:20, CFR ЮВА, $/т","Концентрат коксующегося угля_Россия марка КС FCA руб./т, без НДС","ГБЖ_Россия, FCA руб./т, без НДС","Лом_3А, РФ FCA ж/д респ. Татарстан, руб./т, без НДС","ЖРС_Российский концентрат Fe 62,5-67,5%, SiO2 0,78-8,51, сухой вес, DAP Забайкальск-Манжули, $/т","Концентрат коксующегося угля_Россия марка К и смеси марок К, КО FCA руб./т, без НДС","Чугун_FOB Россия Дальневосточные порты, $/т","Кокс_Россия Урал Сибирь +25, FCA руб./т., без НДС","Лом_3А, РФ FCA ж/д Московский регион, руб./т, без НДС","Концентрат коксующегося угля_Россия марка Ж+ГЖ FCA руб./т, без НДС","Чугун_FOB Россия Черное море, $/т","ЖРС_Россия аглоруда Fe 52-60%, FCA руб./т, без НДС","ЖРС_Россия концентрат Fe 64-68%, FCA руб./т, без НДС","Чугун_Россия, FCA руб./т, без НДС","Концентрат коксующегося угля_HCC Австралия, $/t FOB","ЖРС_Россия окатыши Fe 62-65,5% FCA руб./т, без НДС","ГБЖ_CFR Италия, $/т","Лом_3А, РФ CPT ж/д Уральский ФО, руб./т, без НДС","Концентрат коксующегося угля_Россия марка Ж FCA руб./т, без НДС","Лом_HMS 1/2 80:20, CFR Турция, $/т","Чугун_CFR Китай, $/т","Концентрат коксующегося угля_Средняя шихта Россия FCA руб./т, без НДС","Концентрат коксующегося угля_Россия марка ГЖ FCA руб./т, без НДС","Чугун_CFR NOLA США, $/т","Чугун_CFR Турция, $/т","ЖРС_Средневзвешенная цена окатыши Fe 62-65,5%, Россия FCA руб./т, без НДС","ЖРС_Средневзвешенная цена концентрат Fe 64-68%, Россия FCA руб./т, без НДС","ЖРС_Средневзвешенная цена аглоруда Fe 52-60%, Россия FCA руб./т, без НДС","ЖРС_Средневзвешенная цена за 1 % Fe в аглоруде, Россия FCA руб./т, без НДС","ЖРС_Средневзвешенная цена за 1 % Fe в концентрате, Россия FCA руб./т, без НДС","ЖРС_Средневзвешенная цена за 1 % Fe в окатыши, Россия FCA руб./т, без НДС","ЖРС_Украинский концентрат Fe 65-68%,  DAP граница Украины с Европой,  $/т","ЖРС_Украинские окатыши Fe 65-66%, DAP граница Украины с Европой,  $/т",Импорт цемента ЖД,Экспорт цемента ЖД,Отгрузка цемента хоппер ЖД,Отгрузка цемента остальные ЖД,Производство цемента,Импорт цемента,Экспорт цемента,Потребление цемента,Отгрузка цемента,Цена цемента с НДС,Цена цемента без НДС,Производство бетона РФ,Производство бетона МО,Производство бетона СПБ,Цена на бензин,Цена на дт
342,71500,73.7663,867,361,507,10787,5205,3171,409,329,227,373,4473,1401,4184,6562,2256,4630,318,2898,469,691,219,193,131,0,29,318,470,2603,318,470,2803,131,293,81,0.0,8.0,376,16,210,20,9,46,177,141,11800,441,26080,25855,25804,220,658.5,10500.0,255.0,,,448,448,615,,508,9500,,25358,193.0,14500,,28500,24734,10150,605,5475.0,12090.0,42500,233,16450.0,495.0,27589,10800.0,486,627.5,10930,9500.0,632.5,645.0,16293.0,12288.0,5231.0,82.0,188.0,262.0,218.0,265.0,125.093,88.93,1754.57599999952,573.1330000000075,4.855899999999999,182.176201,105.9659,4.933510301,2.327709,3853.3,5031.96,3.30228113,492.623,301.091,48.52,48.59
343,69500,73.1388,867,361,507,10787,5205,3171,409,329,227,373,4473,1401,4184,6562,2256,4630,318,2898,469,691,219,193,131,0,29,318,470,2603,318,470,2803,131,293,81,0.0,8.0,376,16,210,20,9,46,177,141,11800,437,26272,24580,26161,209,655.0,10500.0,241.0,,,445,440,605,,508,9500,,24725,182.0,14500,,28500,24714,10150,608,5475.0,12090.0,42500,236,16450.0,487.5,26726,10800.0,480,585.0,10930,9500.0,632.5,637.5,16162.0,12403.0,5313.0,87.0,187.0,260.0,211.0,268.0,125.093,88.93,1754.57599999952,573.1330000000075,4.855899999999999,182.176201,105.9659,4.933510301,2.327709,3853.3,5031.96,3.30228113,492.623,301.091,48.52,48.59
344,66000,73.1304,855,288,502,10159,4883,3175,406,370,281,408,4222,1196,4132,6545,2266,4503,329,2839,432,721,213,199,103,0,29,328,431,2503,328,431,2731,103,336,96,0.0,3.0,383,32,194,20,1,36,133,75,11800,430,26890,23645,26351,196,647.5,10500.0,222.0,,,439,427,570,,503,9500,,24886,169.0,14500,,28500,25089,10150,590,5475.0,12090.0,42500,240,16450.0,482.5,26656,10800.0,472,585.0,10930,9500.0,607.5,635.0,16162.0,12403.0,5313.0,87.0,187.0,260.0,211.0,268.0,124.438,112.454,1859.548999999406,659.9290000000082,5.724,193.68106,141.09315,5.76268791,2.519478,3915.07,5240.72,3.78813213,562.724,303.961,48.8,48.78
345,65000,73.4721,855,288,502,10159,4883,3175,406,370,281,408,4222,1196,4132,6545,2266,4503,329,2839,432,721,213,199,103,0,29,328,431,2503,328,431,2731,103,336,96,0.0,3.0,383,32,194,20,1,36,133,75,11800,424,27101,24491,26706,178,605.0,10500.0,199.0,,,424,417,550,,500,9500,,25215,151.0,14500,,28500,25589,10150,565,5750.0,12715.0,42500,245,17750.0,472.5,26812,10800.0,464,575.0,10930,9500.0,587.5,592.5,16162.0,12403.0,5313.0,87.0,187.0,260.0,211.0,268.0,124.438,112.454,1859.548999999406,659.9290000000082,5.724,193.68106,141.09315,5.76268791,2.519478,3915.07,5240.72,3.78813213,562.724,303.961,48.8,48.78
346,63500,74.364,855,288,502,10159,4883,3175,406,370,281,408,4222,1196,4132,6545,2266,4503,329,2839,432,721,213,199,103,0,29,328,431,2503,328,431,2731,103,336,96,0.0,3.0,383,32,194,20,1,36,133,75,11800,415,27849,24489,27356,163,577.5,10500.0,181.0,,,421,410,540,,495,9500,,25672,137.0,14500,,28500,26472,10150,540,5750.0,12715.0,42500,252,17750.0,462.5,26824,10800.0,457,555.0,10930,9500.0,586.0,577.5,16162.0,12403.0,5313.0,87.0,187.0,260.0,211.0,268.0,124.438,112.454,1859.548999999406,659.9290000000082,5.724,193.68106,141.09315,5.76268791,2.519478,3915.07,5240.72,3.78813213,562.724,303.961,48.8,48.78
347,62000,73.9866,855,288,502,10159,4883,3175,406,370,281,408,4222,1196,4132,6545,2266,4503,329,2839,432,721,213,199,103,0,29,328,431,2503,328,431,2731,103,336,96,0.0,3.0,383,32,194,20,1,36,133,75,11800,410,27941,24136,27394,149,567.5,10500.0,167.0,,,415,400,500,,500,9500,,26077,123.0,14500,,28500,26514,10150,500,5750.0,12715.0,42500,261,17750.0,452.5,26890,10800.0,452,545.0,10930,9500.0,562.5,562.5,16162.0,12403.0,5313.0,87.0,187.0,260.0,211.0,268.0,124.438,112.454,1859.548999999406,659.9290000000082,5.724,193.68106,141.09315,5.76268791,2.519478,3915.07,5240.72,3.78813213,562.724,303.961,48.8,48.78
348,59000,72.8545,855,288,502,10159,4883,3175,406,370,281,408,4222,1196,4132,6545,2266,4503,329,2839,432,721,213,199,103,0,29,328,431,2503,328,431,2731,103,336,96,0.0,3.0,383,32,194,20,1,36,133,75,11800,406,28185,24175,27420,149,552.5,10500.0,163.0,,,413,396,485,,500,9500,,25998,123.0,14500,,28500,26654,10150,500,5750.0,12715.0,42500,280,17750.0,447.5,26960,10800.0,448,535.0,10930,9500.0,531.0,537.5,17343.0,12649.0,5581.0,97.0,192.0,278.0,153.0,211.5,124.438,112.454,1859.548999999406,659.9290000000082,5.724,193.68106,141.09315,5.76268791,2.519478,3915.07,5240.72,3.78813213,562.724,303.961,48.8,48.78
349,56500,72.76,872,379,508,10483,5123,3290,433,420,294,429,4211,1266,4096,6431,2217,4542,334,2969,467,676,182,167,107,0,23,334,468,2598,334,468,2837,107,370,48,2.0,6.0,505,26,170,20,1,90,196,195,11800,405,28241,24250,27418,148,498.5,10500.0,160.0,,,413,394,480,,483,9500,,25879,122.0,14500,,28500,26541,10150,505,4675.0,10365.0,40000,306,15600.0,445.5,27339,10800.0,446,535.0,10930,9500.0,531.0,537.5,17343.0,12649.0,5581.0,97.0,192.0,278.0,153.0,211.5,125.669,143.621,1998.190999999384,813.5180000000112,6.401,217.01054,171.1804,6.67483014,2.811709,3966.72,5163.410000000001,4.29616013,580.444,345.532,49.52,49.3
350,55000,72.5602,872,379,508,10483,5123,3290,433,420,294,429,4211,1266,4096,6431,2217,4542,334,2969,467,676,182,167,107,0,23,334,468,2598,334,468,2837,107,370,48,2.0,6.0,505,26,170,20,1,90,196,195,11800,401,28233,24106,27219,132,500.0,10500.0,146.0,,,409,390,480,,483,9500,,25793,106.0,14500,,28500,26413,10150,470,4675.0,10365.0,40000,349,15600.0,442.5,27259,10800.0,443,542.5,10930,9500.0,531.0,537.5,17343.0,12649.0,5581.0,97.0,192.0,278.0,153.0,211.5,125.669,143.621,1998.190999999384,813.5180000000112,6.401,217.01054,171.1804,6.67483014,2.811709,3966.72,5163.410000000001,4.29616013,580.444,345.532,49.52,49.3
351,54000,73.0081,872,379,508,10483,5123,3290,433,420,294,429,4211,1266,4096,6431,2217,4542,334,2969,467,676,182,167,107,0,23,334,468,2598,334,468,2837,107,370,48,2.0,6.0,505,26,170,20,1,90,196,195,11800,392,27854,24607,26724,113,501.5,10500.0,136.0,,,405,386,480,,498,9500,,25523,88.0,14500,,28500,26108,10150,475,4675.0,10365.0,40000,407,15600.0,441.0,26988,10800.0,439,547.5,10930,9500.0,530.0,537.5,17343.0,12649.0,5581.0,97.0,192.0,278.0,153.0,211.5,125.669,143.621,1998.190999999384,813.5180000000112,6.401,217.01054,171.1804,6.67483014,2.811709,3966.72,5163.410000000001,4.29616013,580.444,345.532,49.52,49.3
352,56800,72.9215,872,379,508,10483,5123,3290,433,420,294,429,4211,1266,4096,6431,2217,4542,334,2969,467,676,182,167,107,0,23,334,468,2598,334,468,2837,107,370,48,2.0,6.0,505,26,170,20,1,90,196,195,11800,388,27166,24138,26251,103,497.5,10500.0,135.0,,,401,386,470,,500,9500,,25059,78.0,14500,,28500,25488,10150,498,4675.0,10365.0,40000,447,15600.0,441.0,26703,10800.0,438,550.0,10930,9500.0,535.0,532.5,15503.0,10349.0,4482.0,81.0,159.0,249.0,107.0,163.5,125.669,143.621,1998.190999999384,813.5180000000112,6.401,217.01054,171.1804,6.67483014,2.811709,3966.72,5163.410000000001,4.29616013,580.444,345.532,49.52,49.3
353,59000,71.9882,789,310,498,10243,4940,3287,430,315,217,414,4252,1414,3881,6188,2156,4280,335,2810,455,694,211,180,110,0,32,335,456,2537,335,456,2726,110,270,42,1.0,3.0,540,69,147,20,0,16,97,98,11800,385,26784,23908,25750,116,550.0,10500.0,152.0,,,398,386,470,,500,9500,,24722,91.0,14500,,28500,25050,10150,478,4675.0,10365.0,40000,448,15600.0,437.5,26496,10800.0,435,550.0,10930,9500.0,535.5,534.0,15503.0,10349.0,4482.0,81.0,159.0,249.0,107.0,163.5,122.03,129.403,1889.195999999437,989.2970000000084,6.6908,232.288189,153.85006,6.881838129,2.878493,4035.6,5426.48,5.77362513,1082.764,373.798,49.6,49.34
354,64000,71.2371,789,310,498,10243,4940,3287,430,315,217,414,4252,1414,3881,6188,2156,4280,335,2810,455,694,211,180,110,0,32,335,456,2537,335,456,2726,110,270,42,1.0,3.0,540,69,147,20,0,16,97,98,21250,397,26523,24028,25604,119,557.5,19000.0,158.0,,,410,402,485,,508,16350,,24681,94.0,26000,,40500,24896,17500,500,3585.0,7650.0,38500,449,13300.0,452.5,26474,21250.0,449,557.5,19510,17000.0,532.5,557.5,15503.0,10349.0,4482.0,81.0,159.0,249.0,107.0,163.5,122.03,129.403,1889.195999999437,989.2970000000084,6.6908,232.288189,153.85006,6.881838129,2.878493,4035.6,5426.48,5.77362513,1082.764,373.798,49.6,49.34
355,73000,70.8623,789,310,498,10243,4940,3287,430,315,217,414,4252,1414,3881,6188,2156,4280,335,2810,455,694,211,180,110,0,32,335,456,2537,335,456,2726,110,270,42,1.0,3.0,540,69,147,20,0,16,97,98,21250,427,26086,24275,25157,128,562.5,19000.0,180.0,,,436,432,500,,528,16350,,24534,114.5,26000,,40500,24515,17500,515,3585.0,7650.0,38500,455,13300.0,473.5,26537,21250.0,480,567.5,19510,17000.0,545.0,565.0,15503.0,10349.0,4482.0,81.0,159.0,249.0,107.0,163.5,122.03,129.403,1889.195999999437,989.2970000000084,6.6908,232.288189,153.85006,6.881838129,2.878493,4035.6,5426.48,5.77362513,1082.764,373.798,49.6,49.34
356,77000,70.52,872,379,508,10483,5123,3290,433,420,294,429,4211,1266,4096,6431,2217,4542,334,2969,467,676,182,167,107,0,23,334,468,2598,334,468,2837,107,370,48,2.0,6.0,505,26,170,20,1,90,196,195,21250,448,26593,24629,25936,122,577.5,19000.0,179.0,,,450,451,510,,544,16350,,25363,109.5,26000,,40500,25359,17500,540,3585.0,7650.0,38500,455,13300.0,493.5,27467,21250.0,500,567.5,19510,17000.0,555.0,577.5,15503.0,10349.0,4482.0,81.0,159.0,249.0,107.0,163.5,125.669,143.621,1998.190999999384,813.5180000000112,6.401,217.01054,171.1804,6.67483014,2.811709,3966.72,5163.410000000001,4.29616013,580.444,345.532,49.52,49.3
357,79000,,789,310,498,10243,4940,3287,430,315,217,414,4252,1414,3881,6188,2156,4280,335,2810,455,694,211,180,110,0,32,335,456,2537,335,456,2726,110,270,42,1.0,3.0,540,69,147,20,0,16,97,98,21250,446,27708,24737,27341,116,577.5,19000.0,177.0,,,450,450,515,,550,16350,,26648,103.5,26000,,40500,26592,17500,545,3585.0,7650.0,38500,456,13300.0,493.5,28334,21250.0,501,552.5,19510,17000.0,572.5,580.0,12987.0,7857.0,3460.0,68.0,119.0,207.0,105.0,149.0,122.03,129.403,1889.195999999437,989.2970000000084,6.6908,232.288189,153.85006,6.881838129,2.878493,4035.6,5426.48,5.77362513,1082.764,373.798,49.6,49.34
358,78000,71.8118,792,316,461,9908,4811,3476,438,274,287,431,4291,1701,3835,6028,2076,4282,324,2660,459,641,199,158,110,0,23,324,459,2385,324,459,2585,110,274,46,1.0,5.0,449,39,104,20,7,25,152,116,22750,441,28831,24893,28389,98,580.0,19000.0,161.0,,,453,446,510,,541,16350,,27498,85.5,26000,,42500,27446,17500,530,3140.0,6125.0,39250,459,10550.0,492.5,28778,21250.0,497,542.5,19630,17000.0,565.0,577.5,12987.0,7857.0,3460.0,68.0,119.0,207.0,105.0,149.0,111.634,120.585,1844.533999999518,928.1440000000036,6.6463,209.976386,142.03255,6.780343836,2.772678,4097.58,5323.64,5.94379713,1115.723,380.008,49.92,49.76
359,72500,72.7617,792,316,461,9908,4811,3476,438,274,287,431,4291,1701,3835,6028,2076,4282,324,2660,459,641,199,158,110,0,23,324,459,2385,324,459,2585,110,274,46,1.0,5.0,449,39,104,20,7,25,152,116,22750,445,29339,25638,28841,92,580.0,19000.0,154.0,,,456,446,510,,528,16350,,28006,82.5,26000,,42500,28100,17500,545,3140.0,6125.0,39250,438,10550.0,497.5,29351,21250.0,499,542.5,19630,17000.0,565.0,582.5,12987.0,7857.0,3460.0,68.0,119.0,207.0,105.0,149.0,111.634,120.585,1844.533999999518,928.1440000000036,6.6463,209.976386,142.03255,6.780343836,2.772678,4097.58,5323.64,5.94379713,1115.723,380.008,49.92,49.76
360,64000,75.5873,792,316,461,9908,4811,3476,438,274,287,431,4291,1701,3835,6028,2076,4282,324,2660,459,641,199,158,110,0,23,324,459,2385,324,459,2585,110,274,46,1.0,5.0,449,39,104,20,7,25,152,116,22750,443,30104,25790,29662,90,579.0,19000.0,148.0,,,458,444,515,,528,16350,,28584,80.5,26000,,42500,29015,17500,540,3140.0,6125.0,39250,392,10550.0,497.5,30195,21250.0,498,515.0,19630,17000.0,565.0,582.5,12987.0,7857.0,3460.0,68.0,119.0,207.0,105.0,149.0,111.634,120.585,1844.533999999518,928.1440000000036,6.6463,209.976386,142.03255,6.780343836,2.772678,4097.58,5323.64,5.94379713,1115.723,380.008,49.92,49.76
361,61500,73.7426,792,316,461,9908,4811,3476,438,274,287,431,4291,1701,3835,6028,2076,4282,324,2660,459,641,199,158,110,0,23,324,459,2385,324,459,2585,110,274,46,1.0,5.0,449,39,104,20,7,25,152,116,22750,438,30914,26133,30376,99,572.5,19000.0,146.0,,,453,438,510,,530,16350,,29414,89.5,26000,,42500,29906,17500,520,3140.0,6125.0,39250,346,10550.0,492.5,30842,21250.0,492,505.0,19630,17000.0,555.0,571.5,10753.0,6282.0,3088.0,63.0,96.0,172.0,85.0,137.0,111.634,120.585,1844.533999999518,928.1440000000036,6.6463,209.976386,142.03255,6.780343836,2.772678,4097.58,5323.64,5.94379713,1115.723,380.008,49.92,49.76
362,60500,73.6059,884,332,508,10249,5228,4056,531,395,299,437,5032,1758,4299,6522,2050,4650,348,3015,464,733,258,178,151,0,44,349,464,2791,349,464,2979,151,223,35,1.0,4.0,519,30,140,20,0,36,152,72,20250,430,31202,26178,30713,100,572.5,17000.0,143.0,,,445,428,510,,530,15500,,29724,89.5,23500,,42500,30184,16500,525,2665.0,5525.0,39250,326,8950.0,482.5,31083,19500.0,484,500.0,18050,15250.0,547.5,560.0,10753.0,6282.0,3088.0,63.0,96.0,172.0,85.0,137.0,97.011,112.507,1689.872999999587,789.1470000000025,6.1945,178.660367,132.23975,6.386420617000001,2.47902,4172.67,5397.43,5.96597313,1090.623,361.167,50.26,51.04
363,61500,73.733,884,332,508,10249,5228,4056,531,395,299,437,5032,1758,4299,6522,2050,4650,348,3015,464,733,258,178,151,0,44,349,464,2791,349,464,2979,151,223,35,1.0,4.0,519,30,140,20,0,36,152,72,20250,417,30750,26031,30050,105,557.5,17000.0,152.0,,,431,415,510,,528,15500,,28958,94.5,23500,,42500,29578,16500,515,2665.0,5525.0,39250,337,8950.0,467.5,30275,19500.0,471,495.0,18050,15250.0,557.0,545.0,10753.0,6282.0,3088.0,63.0,96.0,172.0,85.0,137.0,97.011,112.507,1689.872999999587,789.1470000000025,6.1945,178.660367,132.23975,6.386420617000001,2.47902,4172.67,5397.43,5.96597313,1090.623,361.167,50.26,51.04
364,62500,73.1886,884,332,508,10249,5228,4056,531,395,299,437,5032,1758,4299,6522,2050,4650,348,3015,464,733,258,178,151,0,44,349,464,2791,349,464,2979,151,223,35,1.0,4.0,519,30,140,20,0,36,152,72,20250,414,29870,25299,29447,112,552.5,17000.0,159.0,,,425,410,505,,520,15500,,28299,101.5,23500,,42500,28862,16500,510,2665.0,5525.0,39250,338,8950.0,467.5,29555,19500.0,467,505.0,18050,15250.0,550.0,535.0,10753.0,6282.0,3088.0,63.0,96.0,172.0,85.0,137.0,97.011,112.507,1689.872999999587,789.1470000000025,6.1945,178.660367,132.23975,6.386420617000001,2.47902,4172.67,5397.43,5.96597313,1090.623,361.167,50.26,51.04
365,63500,74.2926,884,332,508,10249,5228,4056,531,395,299,437,5032,1758,4299,6522,2050,4650,348,3015,464,733,258,178,151,0,44,349,464,2791,349,464,2979,151,223,35,1.0,4.0,519,30,140,20,0,36,152,72,20250,416,29631,24741,28941,124,547.5,17000.0,173.0,,,422,413,505,,512,15500,,27848,0.0,23500,,42500,28419,16500,510,2665.0,5525.0,39250,341,8950.0,462.5,29024,19500.0,461,505.0,18050,15250.0,550.0,535.0,9244.0,5901.0,2687.0,55.0,88.0,148.0,106.0,151.5,97.011,112.507,1689.872999999587,789.1470000000025,6.1945,178.660367,132.23975,6.386420617000001,2.47902,4172.67,5397.43,5.96597313,1090.623,361.167,50.26,51.04
366,63500,,853,312,496,10125,4897,4341,544,374,288,536,5274,1502,4180,6430,2129,4545,340,3111,467,729,266,210,104,0,45,340,468,2860,340,468,3048,104,253,33,15.0,7.0,497,13,161,15,0,0,125,46,20250,418,29121,24326,28566,118,547.5,17000.0,168.5,,,424,415,505,,500,15500,,27215,107.0,23500,,42500,27969,16500,510,2665.0,5525.0,39250,346,8950.0,462.5,28407,19500.0,463,505.0,18050,15250.0,545.0,535.0,9244.0,5901.0,2687.0,55.0,88.0,148.0,106.0,151.5,105.816,102.736,1778.071999999574,600.255999999998,6.0097,201.859649,119.81899,6.036640659000001,2.378328,4231.15,5480.04,5.60876613,1085.405,334.512,50.67,52.12
367,63700,75.7668,853,312,496,10125,4897,4341,544,374,288,536,5274,1502,4180,6430,2129,4545,340,3111,467,729,266,210,104,0,45,340,468,2860,340,468,3048,104,253,33,15.0,7.0,497,13,161,15,0,0,125,46,20250,419,28826,24255,28615,125,540.0,17000.0,170.5,27450.0,27950.0,425,416,495,28000.0,500,15500,,26977,114.5,23500,,42500,27830,16500,500,2825.0,6575.0,39000,353,9900.0,462.5,28802,19500.0,465,535.0,18050,15250.0,535.0,530.0,9244.0,5901.0,2687.0,55.0,88.0,148.0,106.0,151.5,105.816,102.736,1778.071999999574,600.255999999998,6.0097,201.859649,119.81899,6.036640659000001,2.378328,4231.15,5480.04,5.60876613,1085.405,334.512,50.67,52.12
368,62500,76.6903,853,312,496,10125,4897,4341,544,374,288,536,5274,1502,4180,6430,2129,4545,340,3111,467,729,266,210,104,0,45,340,468,2860,340,468,3048,104,253,33,15.0,7.0,497,13,161,15,0,0,125,46,20250,430,29086,25878,28751,128,547.5,17000.0,176.5,27450.0,27950.0,440,425,500,27650.0,510,15500,,27257,117.5,23500,,42500,27934,16500,515,2825.0,6575.0,39000,388,9900.0,467.5,28622,19500.0,471,542.5,18050,15250.0,535.0,537.5,9244.0,5901.0,2687.0,55.0,88.0,148.0,106.0,151.5,105.816,102.736,1778.071999999574,600.255999999998,6.0097,201.859649,119.81899,6.036640659000001,2.378328,4231.15,5480.04,5.60876613,1085.405,334.512,50.67,52.12
369,62900,77.8174,884,332,508,10249,5228,4056,531,395,299,437,5032,1758,4299,6522,2050,4650,348,3015,464,733,258,178,151,0,44,349,464,2791,349,464,2979,151,223,35,1.0,4.0,519,30,140,20,0,36,152,72,20250,430,28955,25949,28321,131,547.5,17000.0,183.5,26950.0,27950.0,435,425,510,27650.0,518,15500,,27140,120.5,23500,,42500,27651,16500,520,2825.0,6575.0,39000,415,9900.0,467.5,28389,19500.0,470,552.5,18050,15250.0,537.5,545.0,9244.0,5901.0,2687.0,55.0,88.0,148.0,106.0,151.5,97.011,112.507,1689.872999999587,789.1470000000025,6.1945,178.660367,132.23975,6.386420617000001,2.47902,4172.67,5397.43,5.96597313,1090.623,361.167,50.26,51.04
370,65000,76.0509,853,312,496,10125,4897,4341,544,374,288,536,5274,1502,4180,6430,2129,4545,340,3111,467,729,266,210,104,0,45,340,468,2860,340,468,3048,104,253,33,15.0,7.0,497,13,161,15,0,0,125,46,20250,429,29396,25683,28816,139,547.5,17000.0,190.5,26950.0,28150.0,438,425,510,29500.0,530,15500,,27624,128.5,23500,,42500,27972,16500,530,2825.0,6575.0,39000,428,9900.0,470.0,28807,19500.0,470,552.5,18050,15250.0,537.5,567.5,9728.0,6527.0,2852.0,59.0,99.0,156.0,136.0,184.5,105.816,102.736,1778.071999999574,600.255999999998,6.0097,201.859649,119.81899,6.036640659000001,2.378328,4231.15,5480.04,5.60876613,1085.405,334.512,50.67,52.12
371,65500,74.9867,835,326,504,10157,5077,3981,467,415,295,415,5679,1609,4200,6481,2144,4610,321,3094,496,740,244,187,124,0,69,321,496,2806,321,496,3023,124,287,60,1.0,5.0,188,20,179,15,10,17,96,82,22250,450,30752,26372,30282,145,580.0,18750.0,197.5,29300.0,28350.0,462,445,535,29500.0,535,16750,,28859,134.5,26000,,42500,29440,21800,555,3365.0,8135.0,40500,428,11845.0,492.5,30078,24000.0,490,552.5,21370,19600.0,550.0,582.5,9728.0,6527.0,2852.0,59.0,99.0,156.0,136.0,184.5,103.235327,68.55360000000002,1645.572099999966,351.0131019999995,4.8897,162.411976,77.51407000000003,4.864497906,1.996585201999999,4273.63,5303.55,4.173569,916.076,318.986,51.53,53.39
372,69000,75.7619,835,326,504,10157,5077,3981,467,415,295,415,5679,1609,4200,6481,2144,4610,321,3094,496,740,244,187,124,0,69,321,496,2806,321,496,3023,124,287,60,1.0,5.0,188,20,179,15,10,17,96,82,22250,464,32114,27970,31346,150,592.5,18750.0,200.5,30300.0,29800.0,474,458,545,30500.0,555,16750,,29977,144.5,26000,,42500,30598,21800,570,3365.0,8135.0,40500,422,11845.0,502.5,31458,24000.0,503,565.0,21370,19600.0,560.0,594.0,9728.0,6527.0,2852.0,59.0,99.0,156.0,136.0,184.5,103.235327,68.55360000000002,1645.572099999966,351.0131019999995,4.8897,162.411976,77.51407000000003,4.864497906,1.996585201999999,4273.63,5303.55,4.173569,916.076,318.986,51.53,53.39
